customer_id,gender,is_senior_citizen,partner,dependents,phone_service,phone_service_a,internet_service,internet_service_a,contract_type,contract_type_a,payment_type,monthly_charges,total_charges,churn,is_female,has_churned,has_phone,has_internet,has_phone_has_internet,partner_dependents,tenure,start_date,avg_monthly_charges
8966-OIQHG,Female,0,Yes,Yes,1,One Line,0,No Internet Service,1,1 Year,Bank transfer (automatic),20.75,452.35,No,TRUE,FALSE,TRUE,FALSE,FALSE,3,22,20191018,20.75
8966-SNIZF,Female,0,Yes,No,1,One Line,0,No Internet Service,2,2 Year,Bank transfer (automatic),19.45,1303.5,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,67,20160112,19.45
8967-SZQAS,Female,0,No,No,1,One Line,1,DSL,0,Month-to-Month,Electronic check,50.45,765.45,No,TRUE,FALSE,TRUE,FALSE,FALSE,0,15,20200507,50.45
8969-PRHFK,Male,0,No,No,1,One Line,0,No Internet Service,1,1 Year,Mailed check,19.65,411.25,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,21,20191114,19.65
8970-ANWXO,Female,0,No,No,2,Two or More Lines,1,DSL,1,1 Year,Mailed check,73.75,1756.6,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,24,20190818,73.75
8972-HJWNV,Female,1,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,84.55,646.85,Yes,TRUE,TRUE,TRUE,FALSE,FALSE,1,8,20201222,84.55
8974-OVACP,Female,0,No,No,1,One Line,0,No Internet Service,0,Month-to-Month,Mailed check,20.15,20.15,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,1,20210712,20.15
8975-SKGRX,Male,0,Yes,No,2,Two or More Lines,2,Fiber Optic,2,2 Year,Bank transfer (automatic),116.1,8310.55,No,FALSE,FALSE,TRUE,TRUE,TRUE,1,72,20150826,116.1
8976-OQHGT,Female,0,Yes,Yes,1,One Line,1,DSL,0,Month-to-Month,Mailed check,56.5,235.1,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,3,4,20210407,56.5
8979-CAMGB,Male,1,No,No,2,Two or More Lines,2,Fiber Optic,1,1 Year,Electronic check,102.1,6688.1,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,66,20160227,102.1
8980-WQFWL,Female,0,No,No,1,One Line,1,DSL,0,Month-to-Month,Electronic check,62.1,2096.1,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,34,20181020,62.1
8981-FJGLA,Male,0,No,Yes,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Mailed check,78,851.8,No,FALSE,FALSE,TRUE,TRUE,TRUE,2,11,20200913,78
8982-NHAVY,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,1,1 Year,Bank transfer (automatic),100.5,2673.45,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,27,20190525,100.5
8984-EYLLL,Male,0,Yes,No,2,Two or More Lines,2,Fiber Optic,2,2 Year,Electronic check,105.25,6823.4,No,FALSE,FALSE,TRUE,TRUE,TRUE,1,65,20160319,105.25
8984-HPEMB,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,2,2 Year,Electronic check,118.65,8477.6,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,71,20150830,118.65
8985-OOPOS,Female,0,No,No,1,One Line,1,DSL,1,1 Year,Credit card (automatic),74.1,74.1,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,1,20210712,74.1
8988-ECPJR,Female,1,Yes,Yes,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Mailed check,79.6,2718.3,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,3,34,20181008,79.6
8990-YOZLV,Female,0,No,No,2,Two or More Lines,1,DSL,2,2 Year,Mailed check,66.9,4577.9,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,68,20151130,66.9
8990-ZXLSU,Female,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,69.05,651.5,No,TRUE,FALSE,TRUE,FALSE,FALSE,0,9,20201029,69.05
8992-CEUEN,Female,0,No,No,1,One Line,0,No Internet Service,0,Month-to-Month,Electronic check,18.85,18.85,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,1,20210712,18.85
8992-JQYUN,Male,0,Yes,No,0,No Phone Service,1,DSL,0,Month-to-Month,Electronic check,50.35,50.35,Yes,FALSE,TRUE,FALSE,TRUE,FALSE,1,1,20210712,50.35
8992-OBVDG,Male,0,No,No,1,One Line,1,DSL,0,Month-to-Month,Mailed check,61.65,1393.6,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,23,20190924,61.65
8992-VONJD,Female,0,No,Yes,1,One Line,1,DSL,0,Month-to-Month,Electronic check,56,764.55,No,TRUE,FALSE,TRUE,TRUE,TRUE,2,14,20200622,56
8993-IZEUX,Male,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),69.15,488.65,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,7,20210109,69.15
8993-PHFWD,Female,0,No,No,0,No Phone Service,1,DSL,0,Month-to-Month,Electronic check,25.25,58.9,Yes,TRUE,TRUE,FALSE,TRUE,FALSE,0,2,20210602,25.25
8996-ZROXE,Male,1,No,No,1,One Line,1,DSL,1,1 Year,Electronic check,53.5,3035.8,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,57,20161120,53.5
8999-BOHSE,Female,1,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),89.7,1047.7,Yes,TRUE,TRUE,TRUE,FALSE,FALSE,0,12,20200821,89.7
8999-EXMNO,Female,0,Yes,Yes,1,One Line,0,No Internet Service,2,2 Year,Mailed check,20.15,387.7,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,19,20200104,20.15
8999-XXGNS,Female,1,Yes,No,2,Two or More Lines,2,Fiber Optic,1,1 Year,Credit card (automatic),105.75,7629.85,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,72,20150809,105.75
8999-YPYBV,Male,0,Yes,Yes,1,One Line,1,DSL,2,2 Year,Mailed check,84.35,3858.05,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,46,20171020,84.35
9000-PLFUZ,Female,1,Yes,No,0,No Phone Service,1,DSL,2,2 Year,Credit card (automatic),49.45,2907.55,No,TRUE,FALSE,FALSE,TRUE,FALSE,1,59,20160918,49.45
9003-CPATH,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,79.9,3313.4,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,41,20180227,79.9
9013-AQORL,Female,0,No,Yes,0,No Phone Service,1,DSL,0,Month-to-Month,Credit card (automatic),45.55,2108.35,No,TRUE,FALSE,FALSE,TRUE,FALSE,2,46,20171004,45.55
9018-PCIOK,Female,0,No,No,1,One Line,1,DSL,2,2 Year,Mailed check,64.75,3617.1,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,56,20161216,64.75
9019-QVLZD,Female,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,79.55,79.55,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,1,20210712,79.55
9025-AOMKI,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),93.55,536.4,Yes,TRUE,TRUE,TRUE,FALSE,FALSE,0,6,20210218,93.55
9025-ZRPVR,Male,0,No,No,1,One Line,0,No Internet Service,0,Month-to-Month,Mailed check,18.95,185.6,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,10,20201018,18.95
9026-LHEVG,Female,0,No,No,0,No Phone Service,1,DSL,0,Month-to-Month,Electronic check,40.75,359.4,No,TRUE,FALSE,FALSE,TRUE,FALSE,0,9,20201116,40.75
9026-RNUJS,Male,1,No,No,1,One Line,1,DSL,0,Month-to-Month,Electronic check,50.35,237.25,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,5,20210321,50.35
9027-TMATR,Female,0,Yes,No,1,One Line,1,DSL,2,2 Year,Electronic check,78.8,3460.3,No,TRUE,FALSE,TRUE,FALSE,FALSE,1,44,20171215,78.8
9027-YFHQJ,Male,0,No,No,2,Two or More Lines,0,No Internet Service,0,Month-to-Month,Bank transfer (automatic),25.05,152.95,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,6,20210207,25.05
9028-LIHRP,Male,0,Yes,Yes,1,One Line,2,Fiber Optic,2,2 Year,Credit card (automatic),100.2,7209,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,72,20150815,100.2
9029-FEGVJ,Female,1,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Mailed check,79.3,2570,No,TRUE,FALSE,TRUE,FALSE,FALSE,1,32,20181130,79.3
9030-QGZNL,Female,0,No,No,1,One Line,0,No Internet Service,2,2 Year,Mailed check,20.85,161.65,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,8,20201219,20.85
9031-ZVQPT,Male,0,Yes,No,2,Two or More Lines,2,Fiber Optic,2,2 Year,Electronic check,108.2,7840.6,No,FALSE,FALSE,TRUE,TRUE,TRUE,1,72,20150730,108.2
9033-EOXWV,Female,0,No,No,2,Two or More Lines,1,DSL,1,1 Year,Mailed check,74.05,872.65,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,12,20200818,74.05
9036-CSKBW,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,1,1 Year,Bank transfer (automatic),107.45,5680.9,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,53,20170317,107.45
9039-RBEEE,Male,0,No,No,0,No Phone Service,1,DSL,0,Month-to-Month,Credit card (automatic),48.95,1880.85,Yes,FALSE,TRUE,FALSE,FALSE,FALSE,0,38,20180531,48.95
9039-ZVJDC,Male,0,No,No,1,One Line,0,No Internet Service,0,Month-to-Month,Mailed check,19.1,53.05,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,3,20210519,19.1
9040-KZVWO,Male,0,No,No,1,One Line,2,Fiber Optic,1,1 Year,Bank transfer (automatic),75.5,2018.1,No,FALSE,FALSE,TRUE,FALSE,FALSE,0,27,20190521,75.5
9046-DQMTP,Male,0,No,No,1,One Line,0,No Internet Service,0,Month-to-Month,Bank transfer (automatic),20.75,739.9,No,FALSE,FALSE,TRUE,FALSE,FALSE,0,36,20180823,20.75
9046-JBFWA,Male,0,No,Yes,1,One Line,0,No Internet Service,0,Month-to-Month,Mailed check,19.15,537.35,No,FALSE,FALSE,TRUE,TRUE,TRUE,2,28,20190411,19.15
9048-JVYVF,Male,0,No,No,1,One Line,1,DSL,0,Month-to-Month,Electronic check,69.35,191.35,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,3,20210520,69.35
9050-IKDZA,Female,1,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Mailed check,81.5,162.55,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,2,20210612,81.5
9050-QLROH,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),90.7,1597.25,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,18,20200223,90.7
9052-DHNKM,Male,0,No,No,2,Two or More Lines,1,DSL,1,1 Year,Electronic check,61.55,1581.95,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,26,20190622,61.55
9052-VKDUW,Female,1,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),109.4,7227.45,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,66,20160210,109.4
9053-EJUNL,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,89.2,3645.75,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,41,20180317,89.2
9053-JZFKV,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,2,2 Year,Credit card (automatic),116.2,7752.3,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,67,20160121,116.2
9054-FOWNV,Male,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,88.75,1885.15,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,21,20191104,88.75
9055-MOJJJ,Female,0,Yes,Yes,1,One Line,1,DSL,1,1 Year,Mailed check,65.8,4068,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,62,20160618,65.8
9057-MSWCO,Male,1,Yes,No,0,No Phone Service,1,DSL,0,Month-to-Month,Credit card (automatic),30.75,805.1,Yes,FALSE,TRUE,FALSE,TRUE,FALSE,1,26,20190607,30.75
9057-SIHCH,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,96.6,291.9,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,3,20210512,96.6
9058-CBREO,Female,1,No,No,2,Two or More Lines,1,DSL,0,Month-to-Month,Mailed check,50.55,50.55,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,1,20210712,50.55
9058-HRZSV,Female,1,Yes,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,94.4,6126.15,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,65,20160317,94.4
9058-MJLZC,Female,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,94.6,2283.15,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,24,20190808,94.6
9060-HJJRW,Female,0,No,No,0,No Phone Service,1,DSL,1,1 Year,Credit card (automatic),56.4,2928.5,No,TRUE,FALSE,FALSE,TRUE,FALSE,0,52,20170415,56.4
9061-TIHDA,Male,1,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,95.25,1233.65,Yes,FALSE,TRUE,TRUE,FALSE,FALSE,1,13,20200714,95.25
9063-ZGTUY,Female,0,Yes,Yes,1,One Line,0,No Internet Service,0,Month-to-Month,Mailed check,19.4,1182.55,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,3,61,20160714,19.4
9065-ZCPQX,Male,0,Yes,No,2,Two or More Lines,1,DSL,2,2 Year,Bank transfer (automatic),78.85,5763.15,No,FALSE,FALSE,TRUE,FALSE,FALSE,1,73,20150711,78.85
9066-QRSDU,Female,0,Yes,No,2,Two or More Lines,0,No Internet Service,1,1 Year,Electronic check,26.3,1763.55,No,TRUE,FALSE,TRUE,FALSE,FALSE,1,67,20160111,26.3
9067-SQTNS,Male,0,Yes,Yes,1,One Line,0,No Internet Service,1,1 Year,Bank transfer (automatic),20.6,926,No,FALSE,FALSE,TRUE,FALSE,FALSE,3,45,20171113,20.6
9067-YGSCA,Female,0,No,No,2,Two or More Lines,0,No Internet Service,1,1 Year,Credit card (automatic),26.05,1856.4,No,TRUE,FALSE,TRUE,FALSE,FALSE,0,71,20150905,26.05
9068-FHQHD,Female,0,Yes,Yes,1,One Line,0,No Internet Service,2,2 Year,Bank transfer (automatic),20.15,777.35,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,39,20180526,20.15
9068-VPWQQ,Male,0,Yes,No,2,Two or More Lines,1,DSL,2,2 Year,Credit card (automatic),75.35,4729.3,No,FALSE,FALSE,TRUE,TRUE,TRUE,1,63,20160520,75.35
9069-LGEUL,Male,0,Yes,No,1,One Line,1,DSL,0,Month-to-Month,Bank transfer (automatic),59.95,1406,No,FALSE,FALSE,TRUE,TRUE,TRUE,1,23,20190829,59.95
9070-BCKQP,Female,0,Yes,No,2,Two or More Lines,2,Fiber Optic,2,2 Year,Credit card (automatic),110.15,7881.2,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,72,20150827,110.15
9073-ZZIAY,Male,0,Yes,Yes,1,One Line,1,DSL,2,2 Year,Electronic check,86.1,5215.25,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,61,20160726,86.1
9074-KGVOX,Male,0,Yes,Yes,0,No Phone Service,1,DSL,0,Month-to-Month,Credit card (automatic),39.45,2021.35,No,FALSE,FALSE,FALSE,TRUE,FALSE,3,51,20170506,39.45
9076-AXYIK,Male,1,Yes,No,2,Two or More Lines,2,Fiber Optic,2,2 Year,Electronic check,102.1,6538.45,No,FALSE,FALSE,TRUE,TRUE,TRUE,1,64,20160412,102.1
9079-LWTFD,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Mailed check,100.75,4669.2,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,46,20171002,100.75
9079-YEXQJ,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,111.1,6014.85,Yes,TRUE,TRUE,TRUE,FALSE,FALSE,0,54,20170207,111.1
9081-WWXKP,Female,0,Yes,Yes,1,One Line,0,No Internet Service,2,2 Year,Credit card (automatic),20.25,873.4,No,TRUE,FALSE,TRUE,FALSE,FALSE,3,43,20180108,20.25
9084-OAYKL,Male,0,No,No,1,One Line,0,No Internet Service,2,2 Year,Mailed check,20.8,1212.25,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,58,20161004,20.8
9086-YJYXS,Male,0,Yes,Yes,2,Two or More Lines,1,DSL,1,1 Year,Bank transfer (automatic),77.2,2753.8,No,FALSE,FALSE,TRUE,FALSE,FALSE,3,36,20180823,77.2
9087-EYCPR,Female,0,No,No,2,Two or More Lines,0,No Internet Service,2,2 Year,Mailed check,25,1505.05,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,60,20160806,25
9089-UOWJG,Female,0,Yes,Yes,1,One Line,1,DSL,0,Month-to-Month,Credit card (automatic),58.35,740.55,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,13,20200721,58.35
9090-SGQXL,Male,1,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,105.3,7299.65,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,1,69,20151103,105.3
9091-WTUUY,Male,0,Yes,Yes,1,One Line,1,DSL,2,2 Year,Mailed check,69.25,4447.75,No,FALSE,FALSE,TRUE,FALSE,FALSE,3,64,20160406,69.25
9092-GDZKO,Male,0,No,No,2,Two or More Lines,0,No Internet Service,0,Month-to-Month,Credit card (automatic),24.85,493.4,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,20,20191217,24.85
9093-FPDLG,Female,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,94.2,999.9,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,11,20200923,94.2
9094-AZPHK,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,100.15,1415,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,14,20200608,100.15
9095-HFAFX,Female,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),81,389.6,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,5,20210318,81
9097-ZUBYC,Male,0,Yes,No,1,One Line,1,DSL,0,Month-to-Month,Bank transfer (automatic),48.8,664.4,No,FALSE,FALSE,TRUE,TRUE,TRUE,1,14,20200623,48.8
9099-FTUHS,Female,0,No,No,2,Two or More Lines,1,DSL,0,Month-to-Month,Electronic check,54.4,1249.25,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,23,20190913,54.4
9101-BWFSS,Female,0,Yes,No,2,Two or More Lines,2,Fiber Optic,1,1 Year,Electronic check,108.55,5610.7,Yes,TRUE,TRUE,TRUE,FALSE,FALSE,1,52,20170422,108.55
9101-NTIXF,Male,0,No,No,1,One Line,0,No Internet Service,0,Month-to-Month,Mailed check,19.4,50.6,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,3,20210524,19.4
9102-IAYHT,Female,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,85.45,1451.6,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,3,17,20200313,85.45
9102-OXKFY,Male,0,No,No,2,Two or More Lines,1,DSL,2,2 Year,Credit card (automatic),54.15,3116.15,No,FALSE,FALSE,TRUE,FALSE,FALSE,0,58,20161026,54.15
9103-CXVOK,Male,0,Yes,Yes,1,One Line,0,No Internet Service,0,Month-to-Month,Electronic check,19.75,19.75,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,1,20210712,19.75
9103-TCIHJ,Female,0,No,No,2,Two or More Lines,1,DSL,0,Month-to-Month,Mailed check,55.7,899.8,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,16,20200407,55.7
9107-UKCKY,Male,0,Yes,No,2,Two or More Lines,1,DSL,1,1 Year,Electronic check,79.8,4914.8,No,FALSE,FALSE,TRUE,TRUE,TRUE,1,62,20160625,79.8
9108-EJFJP,Female,0,Yes,No,1,One Line,1,DSL,0,Month-to-Month,Mailed check,53.55,53.55,No,TRUE,FALSE,TRUE,FALSE,FALSE,1,1,20210712,53.55
9108-EQPNQ,Female,0,Yes,Yes,2,Two or More Lines,0,No Internet Service,2,2 Year,Credit card (automatic),26.1,225.55,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,9,20201122,26.1
9110-HSGTV,Female,0,No,No,1,One Line,1,DSL,2,2 Year,Credit card (automatic),82.45,5555.3,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,67,20160101,82.45
9112-WSNPU,Female,1,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,70.55,2419,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,34,20181004,70.55
9114-AAFQH,Female,0,Yes,No,1,One Line,1,DSL,1,1 Year,Electronic check,65.65,3094.65,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,47,20170908,65.65
9114-DPSIA,Male,0,Yes,Yes,2,Two or More Lines,1,DSL,2,2 Year,Credit card (automatic),81,5750,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,71,20150913,81
9114-VEPUF,Male,0,Yes,No,2,Two or More Lines,2,Fiber Optic,1,1 Year,Electronic check,96.1,6001.45,No,FALSE,FALSE,TRUE,TRUE,TRUE,1,62,20160530,96.1
9115-YQHGA,Male,0,No,No,1,One Line,1,DSL,0,Month-to-Month,Electronic check,51.1,2092.9,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,41,20180315,51.1
9117-SHLZX,Male,0,No,No,1,One Line,1,DSL,0,Month-to-Month,Mailed check,45.7,45.7,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,1,20210712,45.7
9121-PHQSR,Male,1,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),85.05,1391.15,No,FALSE,FALSE,TRUE,FALSE,FALSE,1,16,20200401,85.05
9122-UMROB,Male,0,No,No,1,One Line,0,No Internet Service,0,Month-to-Month,Mailed check,20.3,20.3,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,1,20210712,20.3
9124-LHCJQ,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Mailed check,85.45,85.45,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,1,20210712,85.45
9127-FHJBZ,Male,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,2,2 Year,Electronic check,114,8093.15,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,71,20150913,114
9127-QRZMH,Male,0,Yes,No,1,One Line,1,DSL,1,1 Year,Bank transfer (automatic),59.85,2603.95,No,FALSE,FALSE,TRUE,TRUE,TRUE,1,44,20171227,59.85
9128-CPXKI,Female,0,No,No,1,One Line,2,Fiber Optic,2,2 Year,Electronic check,95.8,5655.45,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,59,20160911,95.8
9129-UXERG,Female,1,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),103.6,1806.35,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,17,20200228,103.6
9133-AYJZG,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),98.7,2249.1,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,23,20190918,98.7
9134-CEQMF,Male,1,Yes,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,89.5,676.7,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,1,8,20201225,89.5
9134-WYRVP,Male,0,No,No,1,One Line,2,Fiber Optic,1,1 Year,Mailed check,86.35,4267.15,No,FALSE,FALSE,TRUE,FALSE,FALSE,0,49,20170630,86.35
9135-HSWOC,Male,0,Yes,Yes,1,One Line,0,No Internet Service,2,2 Year,Bank transfer (automatic),19.7,1274.05,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,65,20160323,19.7
9135-MGVPY,Male,0,Yes,No,1,One Line,1,DSL,2,2 Year,Mailed check,84.7,5878.9,No,FALSE,FALSE,TRUE,TRUE,TRUE,1,69,20151031,84.7
9136-ALYBR,Male,0,No,No,0,No Phone Service,1,DSL,0,Month-to-Month,Mailed check,24.45,24.45,Yes,FALSE,TRUE,FALSE,FALSE,FALSE,0,1,20210712,24.45
9137-NOQKA,Male,1,No,No,1,One Line,0,No Internet Service,0,Month-to-Month,Electronic check,19.2,37.2,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,2,20210614,19.2
9137-UIYPG,Female,0,Yes,Yes,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,106.9,3756.45,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,35,20180908,106.9
9138-EFSMO,Male,0,Yes,Yes,1,One Line,2,Fiber Optic,1,1 Year,Bank transfer (automatic),78.95,2034.25,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,26,20190620,78.95
9139-TWBAS,Female,0,Yes,No,0,No Phone Service,1,DSL,1,1 Year,Bank transfer (automatic),47.85,1190.5,No,TRUE,FALSE,FALSE,TRUE,FALSE,1,25,20190717,47.85
9139-WQQDY,Female,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,1,1 Year,Mailed check,100.45,4941.8,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,3,49,20170707,100.45
9140-CZQZZ,Female,0,Yes,No,1,One Line,1,DSL,2,2 Year,Bank transfer (automatic),79.6,5515.8,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,69,20151104,79.6
9142-KZXOP,Male,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),68.85,2958.95,No,FALSE,FALSE,TRUE,FALSE,FALSE,0,43,20180112,68.85
9142-XMYJH,Female,0,No,No,1,One Line,0,No Internet Service,0,Month-to-Month,Credit card (automatic),19.35,601.6,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,31,20190109,19.35
9143-CANJF,Female,0,Yes,Yes,1,One Line,1,DSL,0,Month-to-Month,Electronic check,55.15,1319.85,No,TRUE,FALSE,TRUE,FALSE,FALSE,3,24,20190815,55.15
9146-JRIOX,Female,0,Yes,Yes,2,Two or More Lines,0,No Internet Service,0,Month-to-Month,Mailed check,25.55,372.45,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,15,20200525,25.55
9150-HEPMB,Male,0,No,No,1,One Line,1,DSL,1,1 Year,Mailed check,52.7,3019.7,No,FALSE,FALSE,TRUE,FALSE,FALSE,0,57,20161103,52.7
9150-KPBJQ,Female,0,No,No,1,One Line,0,No Internet Service,2,2 Year,Credit card (automatic),19.65,116.85,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,6,20210212,19.65
9152-AMKAK,Male,0,No,No,1,One Line,1,DSL,2,2 Year,Mailed check,80.25,493.4,No,FALSE,FALSE,TRUE,FALSE,FALSE,0,6,20210205,80.25
9153-BTBVV,Female,0,Yes,No,2,Two or More Lines,0,No Internet Service,2,2 Year,Bank transfer (automatic),25,1753,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,70,20151010,25
9154-QDGTH,Male,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,1,1 Year,Credit card (automatic),104.3,4451.85,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,43,20180121,104.3
